transaction_type,fraud_status,step,amount_bin,transaction_count
CASH_OUT,Fraud,82,"500,001-1,000,000",1
TRANSFER,Fraud,82,"1,000,001+",3
TRANSFER,Fraud,82,"10,001-50,000",1
TRANSFER,Fraud,82,"500,001-1,000,000",1
CASH_OUT,Fraud,83,"1,000,001+",2
CASH_OUT,Fraud,83,"10,001-50,000",1
CASH_OUT,Fraud,83,"100,001-500,000",2
CASH_OUT,Fraud,83,"500,001-1,000,000",1
TRANSFER,Fraud,83,"1,000,001+",2
TRANSFER,Fraud,83,"10,001-50,000",1
TRANSFER,Fraud,83,"100,001-500,000",2
TRANSFER,Fraud,83,"500,001-1,000,000",1
CASH_OUT,Fraud,84,"1,000,001+",3
CASH_OUT,Fraud,84,"10,001-50,000",1
CASH_OUT,Fraud,84,"100,001-500,000",3
CASH_OUT,Fraud,84,"5,001-10,000",1
TRANSFER,Fraud,84,"1,000,001+",3
TRANSFER,Fraud,84,"10,001-50,000",1
TRANSFER,Fraud,84,"100,001-500,000",3
TRANSFER,Fraud,84,"5,001-10,000",1
CASH_OUT,Fraud,85,"1,000,001+",3
CASH_OUT,Fraud,85,"1,001-5,000",1
CASH_OUT,Fraud,85,"100,001-500,000",1
CASH_OUT,Fraud,85,"50,001-100,000",1
CASH_OUT,Fraud,85,"500,001-1,000,000",1
TRANSFER,Fraud,85,"1,000,001+",3
TRANSFER,Fraud,85,"1,001-5,000",1
TRANSFER,Fraud,85,"100,001-500,000",1
TRANSFER,Fraud,85,"50,001-100,000",1
TRANSFER,Fraud,85,"500,001-1,000,000",1
CASH_OUT,Fraud,86,"1,000,001+",3
CASH_OUT,Fraud,86,"10,001-50,000",2
CASH_OUT,Fraud,86,"100,001-500,000",2
CASH_OUT,Fraud,86,"50,001-100,000",2
TRANSFER,Fraud,86,"1,000,001+",3
TRANSFER,Fraud,86,"10,001-50,000",2
TRANSFER,Fraud,86,"100,001-500,000",2
TRANSFER,Fraud,86,"50,001-100,000",2
CASH_OUT,Fraud,87,"1,000,001+",1
CASH_OUT,Fraud,87,"100,001-500,000",2
TRANSFER,Fraud,87,"1,000,001+",1
TRANSFER,Fraud,87,"100,001-500,000",2
CASH_OUT,Fraud,88,"1,000,001+",3
CASH_OUT,Fraud,88,"100,001-500,000",1
TRANSFER,Fraud,88,"1,000,001+",3
TRANSFER,Fraud,88,"100,001-500,000",1
CASH_OUT,Fraud,89,"10,001-50,000",1
CASH_OUT,Fraud,89,"100,001-500,000",1
CASH_OUT,Fraud,89,"500,001-1,000,000",1
TRANSFER,Fraud,89,"10,001-50,000",1
TRANSFER,Fraud,89,"100,001-500,000",1
TRANSFER,Fraud,89,"500,001-1,000,000",1
CASH_OUT,Fraud,90,"1,000,001+",2
CASH_OUT,Fraud,90,"10,001-50,000",1
CASH_OUT,Fraud,90,"100,001-500,000",4
CASH_OUT,Fraud,90,"500,001-1,000,000",1
TRANSFER,Fraud,90,"1,000,001+",2
TRANSFER,Fraud,90,"10,001-50,000",1
TRANSFER,Fraud,90,"100,001-500,000",4
TRANSFER,Fraud,90,"500,001-1,000,000",1
CASH_OUT,Fraud,91,"10,001-50,000",1
CASH_OUT,Fraud,91,"100,001-500,000",1
CASH_OUT,Fraud,91,"500,001-1,000,000",2
TRANSFER,Fraud,91,"10,001-50,000",1
TRANSFER,Fraud,91,"100,001-500,000",1
TRANSFER,Fraud,91,"500,001-1,000,000",2
CASH_OUT,Fraud,92,"1,000,001+",1
CASH_OUT,Fraud,92,"10,001-50,000",2
CASH_OUT,Fraud,92,"100,001-500,000",2
TRANSFER,Fraud,92,"1,000,001+",1
TRANSFER,Fraud,92,"10,001-50,000",2
TRANSFER,Fraud,92,"100,001-500,000",2
CASH_IN,Legitimate,93,0-100,1
CASH_IN,Legitimate,93,"1,001-5,000",10
CASH_IN,Legitimate,93,"10,001-50,000",152
CASH_IN,Legitimate,93,"100,001-500,000",530
CASH_IN,Legitimate,93,101-500,2
CASH_IN,Legitimate,93,"5,001-10,000",20
CASH_IN,Legitimate,93,"50,001-100,000",183
CASH_IN,Legitimate,93,"500,001-1,000,000",15
CASH_IN,Legitimate,93,"501-1,000",1
CASH_OUT,Fraud,93,"1,000,001+",2
CASH_OUT,Fraud,93,"1,001-5,000",1
CASH_OUT,Fraud,93,"10,001-50,000",1
CASH_OUT,Fraud,93,"100,001-500,000",3
CASH_OUT,Fraud,93,"500,001-1,000,000",1
CASH_OUT,Legitimate,93,"1,001-5,000",16
CASH_OUT,Legitimate,93,"10,001-50,000",189
CASH_OUT,Legitimate,93,"100,001-500,000",730
CASH_OUT,Legitimate,93,101-500,1
CASH_OUT,Legitimate,93,"5,001-10,000",29
CASH_OUT,Legitimate,93,"50,001-100,000",271
CASH_OUT,Legitimate,93,"500,001-1,000,000",20
CASH_OUT,Legitimate,93,"501-1,000",2
DEBIT,Legitimate,93,0-100,1
DEBIT,Legitimate,93,"1,001-5,000",19
DEBIT,Legitimate,93,101-500,2
DEBIT,Legitimate,93,"5,001-10,000",5
PAYMENT,Legitimate,93,0-100,19
PAYMENT,Legitimate,93,"1,001-5,000",611
PAYMENT,Legitimate,93,"10,001-50,000",548
PAYMENT,Legitimate,93,101-500,64
PAYMENT,Legitimate,93,"5,001-10,000",532
PAYMENT,Legitimate,93,"50,001-100,000",10
PAYMENT,Legitimate,93,"501-1,000",52
TRANSFER,Fraud,93,"1,000,001+",2
TRANSFER,Fraud,93,"1,001-5,000",1
TRANSFER,Fraud,93,"10,001-50,000",1
TRANSFER,Fraud,93,"100,001-500,000",3
TRANSFER,Fraud,93,"500,001-1,000,000",1
TRANSFER,Legitimate,93,"1,000,001+",66
TRANSFER,Legitimate,93,"1,001-5,000",3
TRANSFER,Legitimate,93,"10,001-50,000",14
TRANSFER,Legitimate,93,"100,001-500,000",152
TRANSFER,Legitimate,93,101-500,1
TRANSFER,Legitimate,93,"5,001-10,000",1
TRANSFER,Legitimate,93,"50,001-100,000",24
TRANSFER,Legitimate,93,"500,001-1,000,000",130
TRANSFER,Legitimate,93,"501-1,000",2
CASH_IN,Legitimate,94,0-100,1
CASH_IN,Legitimate,94,"1,001-5,000",35
CASH_IN,Legitimate,94,"10,001-50,000",324
CASH_IN,Legitimate,94,"100,001-500,000",1251
CASH_IN,Legitimate,94,101-500,2
CASH_IN,Legitimate,94,"5,001-10,000",35
CASH_IN,Legitimate,94,"50,001-100,000",415
CASH_IN,Legitimate,94,"500,001-1,000,000",36
CASH_IN,Legitimate,94,"501-1,000",7
CASH_OUT,Fraud,94,"1,000,001+",3
CASH_OUT,Fraud,94,"100,001-500,000",3
CASH_OUT,Legitimate,94,"1,001-5,000",36
CASH_OUT,Legitimate,94,"10,001-50,000",318
CASH_OUT,Legitimate,94,"100,001-500,000",1419
CASH_OUT,Legitimate,94,101-500,4
CASH_OUT,Legitimate,94,"5,001-10,000",43
CASH_OUT,Legitimate,94,"50,001-100,000",459
CASH_OUT,Legitimate,94,"500,001-1,000,000",49
CASH_OUT,Legitimate,94,"501-1,000",6
DEBIT,Legitimate,94,0-100,1
DEBIT,Legitimate,94,"1,001-5,000",59
DEBIT,Legitimate,94,"10,001-50,000",2
DEBIT,Legitimate,94,"100,001-500,000",3
DEBIT,Legitimate,94,101-500,7
DEBIT,Legitimate,94,"5,001-10,000",13
DEBIT,Legitimate,94,"500,001-1,000,000",1
DEBIT,Legitimate,94,"501-1,000",11
PAYMENT,Legitimate,94,0-100,38
PAYMENT,Legitimate,94,"1,001-5,000",1504
PAYMENT,Legitimate,94,"10,001-50,000",1518
PAYMENT,Legitimate,94,101-500,148
PAYMENT,Legitimate,94,"5,001-10,000",1533
PAYMENT,Legitimate,94,"50,001-100,000",32
PAYMENT,Legitimate,94,"501-1,000",187
TRANSFER,Fraud,94,"1,000,001+",3
TRANSFER,Fraud,94,"100,001-500,000",3
TRANSFER,Legitimate,94,"1,000,001+",160
TRANSFER,Legitimate,94,"1,001-5,000",6
TRANSFER,Legitimate,94,"10,001-50,000",52
TRANSFER,Legitimate,94,"100,001-500,000",393
TRANSFER,Legitimate,94,"5,001-10,000",10
TRANSFER,Legitimate,94,"50,001-100,000",83
TRANSFER,Legitimate,94,"500,001-1,000,000",159
CASH_IN,Legitimate,95,0-100,1
CASH_IN,Legitimate,95,"1,001-5,000",16
CASH_IN,Legitimate,95,"10,001-50,000",134
CASH_IN,Legitimate,95,"100,001-500,000",605
CASH_IN,Legitimate,95,101-500,3
CASH_IN,Legitimate,95,"5,001-10,000",13
CASH_IN,Legitimate,95,"50,001-100,000",172
CASH_IN,Legitimate,95,"500,001-1,000,000",18
CASH_OUT,Fraud,95,"1,000,001+",2
CASH_OUT,Fraud,95,"10,001-50,000",1
CASH_OUT,Fraud,95,"50,001-100,000",3
CASH_OUT,Fraud,95,"500,001-1,000,000",1
CASH_OUT,Legitimate,95,"1,001-5,000",19
CASH_OUT,Legitimate,95,"10,001-50,000",209
CASH_OUT,Legitimate,95,"100,001-500,000",871
CASH_OUT,Legitimate,95,101-500,2
CASH_OUT,Legitimate,95,"5,001-10,000",17
CASH_OUT,Legitimate,95,"50,001-100,000",245
CASH_OUT,Legitimate,95,"500,001-1,000,000",35
CASH_OUT,Legitimate,95,"501-1,000",1
DEBIT,Legitimate,95,"1,001-5,000",60
DEBIT,Legitimate,95,"10,001-50,000",1
DEBIT,Legitimate,95,101-500,3
DEBIT,Legitimate,95,"5,001-10,000",27
DEBIT,Legitimate,95,"501-1,000",7
PAYMENT,Legitimate,95,0-100,36
PAYMENT,Legitimate,95,"1,001-5,000",949
PAYMENT,Legitimate,95,"10,001-50,000",1516
PAYMENT,Legitimate,95,101-500,99
PAYMENT,Legitimate,95,"5,001-10,000",1020
PAYMENT,Legitimate,95,"50,001-100,000",28
PAYMENT,Legitimate,95,"501-1,000",111
TRANSFER,Fraud,95,"1,000,001+",2
TRANSFER,Fraud,95,"10,001-50,000",1
TRANSFER,Fraud,95,"50,001-100,000",3
TRANSFER,Fraud,95,"500,001-1,000,000",1
TRANSFER,Legitimate,95,"1,000,001+",116
TRANSFER,Legitimate,95,"1,001-5,000",5
TRANSFER,Legitimate,95,"10,001-50,000",28
TRANSFER,Legitimate,95,"100,001-500,000",306
TRANSFER,Legitimate,95,"5,001-10,000",4
TRANSFER,Legitimate,95,"50,001-100,000",50
TRANSFER,Legitimate,95,"500,001-1,000,000",117
CASH_IN,Legitimate,96,0-100,1
CASH_IN,Legitimate,96,"1,001-5,000",11
CASH_IN,Legitimate,96,"10,001-50,000",114
CASH_IN,Legitimate,96,"100,001-500,000",543
CASH_IN,Legitimate,96,101-500,2
CASH_IN,Legitimate,96,"5,001-10,000",6
CASH_IN,Legitimate,96,"50,001-100,000",177
CASH_IN,Legitimate,96,"500,001-1,000,000",11
CASH_IN,Legitimate,96,"501-1,000",1
CASH_OUT,Fraud,96,"1,000,001+",2
CASH_OUT,Legitimate,96,"1,001-5,000",15
CASH_OUT,Legitimate,96,"10,001-50,000",125
CASH_OUT,Legitimate,96,"100,001-500,000",756
CASH_OUT,Legitimate,96,101-500,2
CASH_OUT,Legitimate,96,"5,001-10,000",13
CASH_OUT,Legitimate,96,"50,001-100,000",176
CASH_OUT,Legitimate,96,"500,001-1,000,000",40
CASH_OUT,Legitimate,96,"501-1,000",3
DEBIT,Legitimate,96,0-100,3
DEBIT,Legitimate,96,"1,001-5,000",80
DEBIT,Legitimate,96,101-500,9
DEBIT,Legitimate,96,"5,001-10,000",16
DEBIT,Legitimate,96,"501-1,000",10
PAYMENT,Legitimate,96,0-100,36
PAYMENT,Legitimate,96,"1,001-5,000",1515
PAYMENT,Legitimate,96,"10,001-50,000",715
PAYMENT,Legitimate,96,101-500,180
PAYMENT,Legitimate,96,"5,001-10,000",1058
PAYMENT,Legitimate,96,"50,001-100,000",25
PAYMENT,Legitimate,96,"501-1,000",202
TRANSFER,Fraud,96,"1,000,001+",2
TRANSFER,Legitimate,96,"1,000,001+",110
TRANSFER,Legitimate,96,"1,001-5,000",3
TRANSFER,Legitimate,96,"10,001-50,000",52
TRANSFER,Legitimate,96,"100,001-500,000",209
TRANSFER,Legitimate,96,"5,001-10,000",1
TRANSFER,Legitimate,96,"50,001-100,000",46
TRANSFER,Legitimate,96,"500,001-1,000,000",80
CASH_IN,Legitimate,97,"1,001-5,000",4
CASH_IN,Legitimate,97,"10,001-50,000",25
CASH_IN,Legitimate,97,"100,001-500,000",123
CASH_IN,Legitimate,97,"5,001-10,000",4
CASH_IN,Legitimate,97,"50,001-100,000",34
CASH_IN,Legitimate,97,"500,001-1,000,000",4
CASH_OUT,Fraud,97,"1,000,001+",1
CASH_OUT,Fraud,97,"10,001-50,000",1
CASH_OUT,Fraud,97,"100,001-500,000",1
CASH_OUT,Fraud,97,"5,001-10,000",1
CASH_OUT,Fraud,97,"500,001-1,000,000",1
CASH_OUT,Legitimate,97,"10,001-50,000",15
CASH_OUT,Legitimate,97,"100,001-500,000",55
CASH_OUT,Legitimate,97,"5,001-10,000",2
CASH_OUT,Legitimate,97,"50,001-100,000",15
CASH_OUT,Legitimate,97,"500,001-1,000,000",1
DEBIT,Legitimate,97,0-100,1
DEBIT,Legitimate,97,"1,001-5,000",14
DEBIT,Legitimate,97,101-500,3
DEBIT,Legitimate,97,"501-1,000",4
PAYMENT,Legitimate,97,0-100,4
PAYMENT,Legitimate,97,"1,001-5,000",100
PAYMENT,Legitimate,97,"10,001-50,000",108
PAYMENT,Legitimate,97,101-500,9
PAYMENT,Legitimate,97,"5,001-10,000",105
PAYMENT,Legitimate,97,"50,001-100,000",5
PAYMENT,Legitimate,97,"501-1,000",8
TRANSFER,Fraud,97,"1,000,001+",1
TRANSFER,Fraud,97,"10,001-50,000",1
TRANSFER,Fraud,97,"100,001-500,000",1
TRANSFER,Fraud,97,"5,001-10,000",1
TRANSFER,Fraud,97,"500,001-1,000,000",1
TRANSFER,Legitimate,97,"1,000,001+",2
TRANSFER,Legitimate,97,"10,001-50,000",2
TRANSFER,Legitimate,97,"100,001-500,000",18
TRANSFER,Legitimate,97,"50,001-100,000",4
TRANSFER,Legitimate,97,"500,001-1,000,000",6
CASH_OUT,Fraud,98,"1,000,001+",4
CASH_OUT,Fraud,98,"100,001-500,000",1
CASH_OUT,Fraud,98,"5,001-10,000",1
CASH_OUT,Fraud,98,"50,001-100,000",1
TRANSFER,Fraud,98,"1,000,001+",4
TRANSFER,Fraud,98,"100,001-500,000",1
TRANSFER,Fraud,98,"5,001-10,000",1
TRANSFER,Fraud,98,"50,001-100,000",1
CASH_OUT,Fraud,99,"1,000,001+",2
CASH_OUT,Fraud,99,"100,001-500,000",2
TRANSFER,Fraud,99,"1,000,001+",2
TRANSFER,Fraud,99,"100,001-500,000",2
CASH_OUT,Fraud,100,"1,000,001+",1
CASH_OUT,Fraud,100,"10,001-50,000",1
CASH_OUT,Fraud,100,"50,001-100,000",1
TRANSFER,Fraud,100,"1,000,001+",1
TRANSFER,Fraud,100,"10,001-50,000",1
TRANSFER,Fraud,100,"50,001-100,000",1
CASH_OUT,Fraud,101,"1,000,001+",2
CASH_OUT,Fraud,101,"100,001-500,000",3
CASH_OUT,Fraud,101,"500,001-1,000,000",1
TRANSFER,Fraud,101,"1,000,001+",2
TRANSFER,Fraud,101,"100,001-500,000",3
TRANSFER,Fraud,101,"500,001-1,000,000",1
CASH_OUT,Fraud,102,"1,000,001+",1
CASH_OUT,Fraud,102,"10,001-50,000",2
CASH_OUT,Fraud,102,"500,001-1,000,000",3
TRANSFER,Fraud,102,"1,000,001+",1
TRANSFER,Fraud,102,"10,001-50,000",2
TRANSFER,Fraud,102,"500,001-1,000,000",3
CASH_OUT,Fraud,103,"1,000,001+",1
CASH_OUT,Fraud,103,"100,001-500,000",1
CASH_OUT,Fraud,103,"500,001-1,000,000",2
TRANSFER,Fraud,103,"1,000,001+",1
TRANSFER,Fraud,103,"100,001-500,000",1
TRANSFER,Fraud,103,"500,001-1,000,000",2
CASH_OUT,Fraud,104,"1,000,001+",1
CASH_OUT,Fraud,104,"100,001-500,000",3
CASH_OUT,Fraud,104,"50,001-100,000",1
CASH_OUT,Fraud,104,"500,001-1,000,000",2
TRANSFER,Fraud,104,"1,000,001+",1
TRANSFER,Fraud,104,"100,001-500,000",3
TRANSFER,Fraud,104,"50,001-100,000",1
TRANSFER,Fraud,104,"500,001-1,000,000",2
CASH_OUT,Fraud,105,"1,000,001+",3
CASH_OUT,Fraud,105,"10,001-50,000",2
CASH_OUT,Fraud,105,"100,001-500,000",2
CASH_OUT,Fraud,105,"500,001-1,000,000",2
TRANSFER,Fraud,105,"1,000,001+",3
TRANSFER,Fraud,105,"10,001-50,000",2
TRANSFER,Fraud,105,"100,001-500,000",2
TRANSFER,Fraud,105,"500,001-1,000,000",2
CASH_OUT,Fraud,106,"1,000,001+",3
CASH_OUT,Fraud,106,"1,001-5,000",1
CASH_OUT,Fraud,106,"100,001-500,000",3
CASH_OUT,Fraud,106,"5,001-10,000",1
CASH_OUT,Fraud,106,"50,001-100,000",1
TRANSFER,Fraud,106,"1,000,001+",3
TRANSFER,Fraud,106,"1,001-5,000",1
TRANSFER,Fraud,106,"100,001-500,000",3
TRANSFER,Fraud,106,"5,001-10,000",1
TRANSFER,Fraud,106,"50,001-100,000",1
CASH_OUT,Fraud,107,"1,000,001+",1
CASH_OUT,Fraud,107,"10,001-50,000",1
CASH_OUT,Fraud,107,"100,001-500,000",2
CASH_OUT,Fraud,107,"500,001-1,000,000",1
TRANSFER,Fraud,107,"1,000,001+",1
TRANSFER,Fraud,107,"10,001-50,000",1
TRANSFER,Fraud,107,"100,001-500,000",2
TRANSFER,Fraud,107,"500,001-1,000,000",1
CASH_OUT,Fraud,108,"1,000,001+",1
CASH_OUT,Fraud,108,"10,001-50,000",1
CASH_OUT,Fraud,108,"50,001-100,000",1
CASH_OUT,Fraud,108,"500,001-1,000,000",1
TRANSFER,Fraud,108,"1,000,001+",1
TRANSFER,Fraud,108,"10,001-50,000",1
TRANSFER,Fraud,108,"50,001-100,000",1
TRANSFER,Fraud,108,"500,001-1,000,000",1
CASH_OUT,Fraud,109,"1,000,001+",1
CASH_OUT,Fraud,109,"10,001-50,000",1
CASH_OUT,Fraud,109,"100,001-500,000",3
CASH_OUT,Fraud,109,"50,001-100,000",1
TRANSFER,Fraud,109,"1,000,001+",1
TRANSFER,Fraud,109,"10,001-50,000",1
TRANSFER,Fraud,109,"100,001-500,000",3
TRANSFER,Fraud,109,"50,001-100,000",1
CASH_OUT,Fraud,110,"1,000,001+",1
CASH_OUT,Fraud,110,"50,001-100,000",1
CASH_OUT,Fraud,110,"500,001-1,000,000",3
TRANSFER,Fraud,110,"1,000,001+",1
TRANSFER,Fraud,110,"50,001-100,000",1
TRANSFER,Fraud,110,"500,001-1,000,000",3
CASH_OUT,Fraud,111,"1,000,001+",2
CASH_OUT,Fraud,111,"50,001-100,000",1
CASH_OUT,Fraud,111,"500,001-1,000,000",2
TRANSFER,Fraud,111,"1,000,001+",2
TRANSFER,Fraud,111,"50,001-100,000",1
TRANSFER,Fraud,111,"500,001-1,000,000",2
CASH_OUT,Fraud,112,"10,001-50,000",1
TRANSFER,Fraud,112,"10,001-50,000",1
CASH_OUT,Fraud,113,"1,000,001+",1
CASH_OUT,Fraud,113,"10,001-50,000",1
CASH_OUT,Fraud,113,"100,001-500,000",1
TRANSFER,Fraud,113,"1,000,001+",1
TRANSFER,Fraud,113,"10,001-50,000",1
TRANSFER,Fraud,113,"100,001-500,000",1
CASH_OUT,Fraud,114,"1,000,001+",1
CASH_OUT,Fraud,114,"500,001-1,000,000",1
TRANSFER,Fraud,114,"1,000,001+",1
TRANSFER,Fraud,114,"500,001-1,000,000",1
CASH_OUT,Fraud,115,"1,000,001+",2
CASH_OUT,Fraud,115,"100,001-500,000",2
CASH_OUT,Fraud,115,"500,001-1,000,000",1
TRANSFER,Fraud,115,"1,000,001+",2
TRANSFER,Fraud,115,"100,001-500,000",2
TRANSFER,Fraud,115,"500,001-1,000,000",1
CASH_OUT,Fraud,116,"1,000,001+",4
CASH_OUT,Fraud,116,"10,001-50,000",1
CASH_OUT,Fraud,116,"50,001-100,000",1
CASH_OUT,Fraud,116,"500,001-1,000,000",1
TRANSFER,Fraud,116,"1,000,001+",4
TRANSFER,Fraud,116,"10,001-50,000",1
TRANSFER,Fraud,116,"50,001-100,000",1
TRANSFER,Fraud,116,"500,001-1,000,000",1
CASH_OUT,Fraud,117,"1,000,001+",2
CASH_OUT,Fraud,117,"10,001-50,000",1
CASH_OUT,Fraud,117,"100,001-500,000",3
TRANSFER,Fraud,117,"1,000,001+",2
TRANSFER,Fraud,117,"10,001-50,000",1
TRANSFER,Fraud,117,"100,001-500,000",3
CASH_OUT,Fraud,118,"1,000,001+",3
CASH_OUT,Fraud,118,"100,001-500,000",1
CASH_OUT,Fraud,118,"50,001-100,000",1
CASH_OUT,Fraud,118,"500,001-1,000,000",1
TRANSFER,Fraud,118,"1,000,001+",3
TRANSFER,Fraud,118,"100,001-500,000",1
TRANSFER,Fraud,118,"50,001-100,000",1
TRANSFER,Fraud,118,"500,001-1,000,000",1
CASH_IN,Legitimate,119,"1,001-5,000",8
CASH_IN,Legitimate,119,"10,001-50,000",107
CASH_IN,Legitimate,119,"100,001-500,000",400
CASH_IN,Legitimate,119,101-500,1
CASH_IN,Legitimate,119,"5,001-10,000",9
CASH_IN,Legitimate,119,"50,001-100,000",123
CASH_IN,Legitimate,119,"500,001-1,000,000",18
CASH_IN,Legitimate,119,"501-1,000",1
CASH_OUT,Fraud,119,"1,000,001+",2
CASH_OUT,Fraud,119,"10,001-50,000",1
CASH_OUT,Fraud,119,"100,001-500,000",2
CASH_OUT,Legitimate,119,"1,001-5,000",13
CASH_OUT,Legitimate,119,"10,001-50,000",145
CASH_OUT,Legitimate,119,"100,001-500,000",695
CASH_OUT,Legitimate,119,"5,001-10,000",14
CASH_OUT,Legitimate,119,"50,001-100,000",182
CASH_OUT,Legitimate,119,"500,001-1,000,000",44
CASH_OUT,Legitimate,119,"501-1,000",2
DEBIT,Legitimate,119,0-100,2
DEBIT,Legitimate,119,"1,001-5,000",59
DEBIT,Legitimate,119,101-500,13
DEBIT,Legitimate,119,"5,001-10,000",5
DEBIT,Legitimate,119,"501-1,000",15
PAYMENT,Legitimate,119,0-100,22
PAYMENT,Legitimate,119,"1,001-5,000",1023
PAYMENT,Legitimate,119,"10,001-50,000",1066
PAYMENT,Legitimate,119,101-500,114
PAYMENT,Legitimate,119,"5,001-10,000",989
PAYMENT,Legitimate,119,"50,001-100,000",28
PAYMENT,Legitimate,119,"501-1,000",136
TRANSFER,Fraud,119,"1,000,001+",2
TRANSFER,Fraud,119,"10,001-50,000",1
TRANSFER,Fraud,119,"100,001-500,000",2
TRANSFER,Legitimate,119,"1,000,001+",93
TRANSFER,Legitimate,119,"1,001-5,000",4
TRANSFER,Legitimate,119,"10,001-50,000",28
TRANSFER,Legitimate,119,"100,001-500,000",210
TRANSFER,Legitimate,119,"5,001-10,000",4
TRANSFER,Legitimate,119,"50,001-100,000",39
TRANSFER,Legitimate,119,"500,001-1,000,000",118
CASH_IN,Legitimate,120,"1,001-5,000",8
CASH_IN,Legitimate,120,"10,001-50,000",75
CASH_IN,Legitimate,120,"100,001-500,000",351
CASH_IN,Legitimate,120,101-500,2
CASH_IN,Legitimate,120,"5,001-10,000",9
CASH_IN,Legitimate,120,"50,001-100,000",135
CASH_IN,Legitimate,120,"500,001-1,000,000",8
CASH_IN,Legitimate,120,"501-1,000",1
CASH_OUT,Fraud,120,"1,000,001+",1
CASH_OUT,Fraud,120,"10,001-50,000",1
CASH_OUT,Fraud,120,"100,001-500,000",3
CASH_OUT,Fraud,120,"500,001-1,000,000",1
CASH_OUT,Legitimate,120,"1,001-5,000",4
CASH_OUT,Legitimate,120,"10,001-50,000",65
CASH_OUT,Legitimate,120,"100,001-500,000",291
CASH_OUT,Legitimate,120,101-500,1
CASH_OUT,Legitimate,120,"5,001-10,000",7
CASH_OUT,Legitimate,120,"50,001-100,000",81
CASH_OUT,Legitimate,120,"500,001-1,000,000",11
DEBIT,Legitimate,120,"1,001-5,000",22
DEBIT,Legitimate,120,"10,001-50,000",31
DEBIT,Legitimate,120,101-500,1
DEBIT,Legitimate,120,"5,001-10,000",18
DEBIT,Legitimate,120,"501-1,000",6
PAYMENT,Legitimate,120,0-100,12
PAYMENT,Legitimate,120,"1,001-5,000",541
PAYMENT,Legitimate,120,"10,001-50,000",576
PAYMENT,Legitimate,120,101-500,48
PAYMENT,Legitimate,120,"5,001-10,000",491
PAYMENT,Legitimate,120,"50,001-100,000",11
PAYMENT,Legitimate,120,"501-1,000",74
TRANSFER,Fraud,120,"1,000,001+",1
TRANSFER,Fraud,120,"10,001-50,000",1
TRANSFER,Fraud,120,"100,001-500,000",3
TRANSFER,Fraud,120,"500,001-1,000,000",1
TRANSFER,Legitimate,120,"1,000,001+",59
TRANSFER,Legitimate,120,"1,001-5,000",1
TRANSFER,Legitimate,120,"10,001-50,000",8
TRANSFER,Legitimate,120,"100,001-500,000",102
TRANSFER,Legitimate,120,"5,001-10,000",3
TRANSFER,Legitimate,120,"50,001-100,000",8
TRANSFER,Legitimate,120,"500,001-1,000,000",71
CASH_IN,Legitimate,121,"1,001-5,000",2
CASH_IN,Legitimate,121,"10,001-50,000",25
CASH_IN,Legitimate,121,"100,001-500,000",127
CASH_IN,Legitimate,121,101-500,1
CASH_IN,Legitimate,121,"5,001-10,000",3
CASH_IN,Legitimate,121,"50,001-100,000",23
CASH_IN,Legitimate,121,"500,001-1,000,000",6
CASH_IN,Legitimate,121,"501-1,000",1
CASH_OUT,Fraud,121,"1,000,001+",2
CASH_OUT,Fraud,121,"10,001-50,000",1
CASH_OUT,Fraud,121,"100,001-500,000",3
CASH_OUT,Fraud,121,"500,001-1,000,000",1
CASH_OUT,Legitimate,121,"1,001-5,000",1
CASH_OUT,Legitimate,121,"10,001-50,000",18
CASH_OUT,Legitimate,121,"100,001-500,000",75
CASH_OUT,Legitimate,121,"5,001-10,000",2
CASH_OUT,Legitimate,121,"50,001-100,000",26
DEBIT,Legitimate,121,"1,001-5,000",28
DEBIT,Legitimate,121,101-500,7
DEBIT,Legitimate,121,"5,001-10,000",2
DEBIT,Legitimate,121,"501-1,000",6
PAYMENT,Legitimate,121,0-100,3
PAYMENT,Legitimate,121,"1,001-5,000",113
PAYMENT,Legitimate,121,"10,001-50,000",321
PAYMENT,Legitimate,121,101-500,20
PAYMENT,Legitimate,121,"5,001-10,000",151
PAYMENT,Legitimate,121,"50,001-100,000",8
PAYMENT,Legitimate,121,"501-1,000",14
TRANSFER,Fraud,121,"1,000,001+",2
TRANSFER,Fraud,121,"10,001-50,000",1
TRANSFER,Fraud,121,"100,001-500,000",3
TRANSFER,Fraud,121,"500,001-1,000,000",1
TRANSFER,Legitimate,121,"1,000,001+",17
TRANSFER,Legitimate,121,"1,001-5,000",1
TRANSFER,Legitimate,121,"10,001-50,000",10
TRANSFER,Legitimate,121,"100,001-500,000",21
TRANSFER,Legitimate,121,"5,001-10,000",3
TRANSFER,Legitimate,121,"50,001-100,000",13
TRANSFER,Legitimate,121,"500,001-1,000,000",12
CASH_IN,Legitimate,122,"1,001-5,000",2
CASH_IN,Legitimate,122,"10,001-50,000",21
CASH_IN,Legitimate,122,"100,001-500,000",78
CASH_IN,Legitimate,122,"5,001-10,000",5
CASH_IN,Legitimate,122,"50,001-100,000",36
CASH_IN,Legitimate,122,"500,001-1,000,000",3
CASH_OUT,Fraud,122,"1,000,001+",2
CASH_OUT,Fraud,122,"100,001-500,000",2
CASH_OUT,Fraud,122,"50,001-100,000",1
CASH_OUT,Fraud,122,"500,001-1,000,000",2
